OrderDetailID,OrderID,ProductID,Quantity,SalePrice,ImportPrice,SubTotal
1390,780,22,1,24990000,18000000,24990000
1391,781,3,2,18990000,15000000,37980000
1392,782,12,1,23990000,18000000,23990000
1393,783,6,2,39990000,32000000,79980000
1394,784,19,2,69990000,55000000,139980000
1395,785,9,1,20990000,16000000,20990000
1396,785,19,2,69990000,55000000,139980000
1397,786,22,2,24990000,18000000,49980000
1398,786,4,2,10990000,8500000,21980000
1399,787,3,2,18990000,15000000,37980000
1400,787,7,1,23990000,18500000,23990000
1401,787,8,3,28990000,22000000,86970000
1402,788,17,2,2990000,2200000,5980000
1403,788,3,1,18990000,15000000,18990000
1404,789,12,1,23990000,18000000,23990000
1405,790,18,2,23990000,18000000,47980000
1406,791,20,2,16990000,12000000,33980000
1407,792,14,2,13990000,10000000,27980000
1408,792,1,1,27990000,22000000,27990000
1409,792,10,1,7490000,5500000,7490000
1410,793,16,1,4990000,3800000,4990000
1411,794,14,1,13990000,10000000,13990000
1412,794,11,1,32990000,25000000,32990000
1413,795,20,2,16990000,12000000,33980000
1414,795,23,1,12990000,9000000,12990000
1415,795,12,3,23990000,18000000,71970000
1416,796,3,2,18990000,15000000,37980000
1417,797,20,1,16990000,12000000,16990000
1418,797,11,1,32990000,25000000,32990000
1419,798,18,2,23990000,18000000,47980000
1420,799,6,1,39990000,32000000,39990000
1421,800,11,1,32990000,25000000,32990000
1422,800,5,1,8490000,6500000,8490000
1423,801,13,1,7490000,5500000,7490000
1424,802,23,1,12990000,9000000,12990000
1425,802,8,2,28990000,22000000,57980000
1426,803,10,1,7490000,5500000,7490000
1427,803,9,2,20990000,16000000,41980000
1428,803,25,2,490000,250000,980000
1429,804,11,2,32990000,25000000,65980000
1430,805,7,1,23990000,18500000,23990000
1431,806,14,1,13990000,10000000,13990000
1432,806,25,1,490000,250000,490000
1433,806,5,1,8490000,6500000,8490000
1434,806,11,1,32990000,25000000,32990000
1435,807,23,1,12990000,9000000,12990000
1436,807,6,1,39990000,32000000,39990000
1437,807,8,1,28990000,22000000,28990000
1438,807,16,1,4990000,3800000,4990000
1439,808,18,2,23990000,18000000,47980000
1440,809,9,1,20990000,16000000,20990000
1441,809,5,1,8490000,6500000,8490000
1442,810,15,1,4990000,3500000,4990000
1443,810,20,3,16990000,12000000,50970000
1444,810,6,1,39990000,32000000,39990000
1445,811,19,1,69990000,55000000,69990000
1446,812,13,1,7490000,5500000,7490000
1447,813,20,1,16990000,12000000,16990000
1448,813,12,1,23990000,18000000,23990000
1449,814,1,2,27990000,22000000,55980000
1450,814,11,1,32990000,25000000,32990000
1451,815,19,1,69990000,55000000,69990000
1452,815,9,1,20990000,16000000,20990000
1453,816,2,1,22990000,18000000,22990000
1454,816,25,2,490000,250000,980000
1455,817,16,2,4990000,3800000,9980000
1456,817,12,1,23990000,18000000,23990000
1457,818,12,1,23990000,18000000,23990000
1458,819,3,1,18990000,15000000,18990000
1459,820,8,2,28990000,22000000,57980000
1460,820,6,1,39990000,32000000,39990000
1461,821,7,1,23990000,18500000,23990000
1462,821,21,1,7490000,5500000,7490000
1463,821,17,1,2990000,2200000,2990000
1464,822,20,1,16990000,12000000,16990000
1465,822,18,2,23990000,18000000,47980000
1466,823,18,2,23990000,18000000,47980000
1467,824,23,1,12990000,9000000,12990000
1468,825,22,2,24990000,18000000,49980000
1469,825,14,1,13990000,10000000,13990000
1470,826,14,1,13990000,10000000,13990000
1471,827,23,1,12990000,9000000,12990000
1472,827,19,2,69990000,55000000,139980000
1473,827,10,1,7490000,5500000,7490000
1474,828,21,1,7490000,5500000,7490000
1475,828,7,1,23990000,18500000,23990000
1476,829,18,1,23990000,18000000,23990000
1477,829,15,3,4990000,3500000,14970000
1478,830,6,1,39990000,32000000,39990000
1479,831,19,1,69990000,55000000,69990000
1480,832,16,2,4990000,3800000,9980000
1481,833,18,1,23990000,18000000,23990000
1482,833,7,2,23990000,18500000,47980000
1483,834,8,3,28990000,22000000,86970000
1484,834,4,1,10990000,8500000,10990000
1485,834,22,1,24990000,18000000,24990000
1486,835,22,1,24990000,18000000,24990000
1487,835,1,2,27990000,22000000,55980000
1488,836,6,1,39990000,32000000,39990000
1489,836,25,2,490000,250000,980000
1490,837,7,1,23990000,18500000,23990000
1491,837,18,1,23990000,18000000,23990000
1492,838,25,1,490000,250000,490000
1493,839,3,1,18990000,15000000,18990000
1494,839,5,1,8490000,6500000,8490000
1495,840,5,1,8490000,6500000,8490000
1496,840,19,1,69990000,55000000,69990000
1497,840,16,1,4990000,3800000,4990000
1498,841,7,2,23990000,18500000,47980000
1499,841,1,1,27990000,22000000,27990000
1500,841,11,1,32990000,25000000,32990000
1501,842,18,2,23990000,18000000,47980000
1502,842,14,2,13990000,10000000,27980000
1503,842,17,1,2990000,2200000,2990000
1504,842,10,1,7490000,5500000,7490000
1505,843,6,2,39990000,32000000,79980000
1506,844,14,1,13990000,10000000,13990000
1507,844,20,2,16990000,12000000,33980000
1508,844,2,2,22990000,18000000,45980000
1509,845,16,1,4990000,3800000,4990000
1510,846,2,1,22990000,18000000,22990000
1511,846,23,1,12990000,9000000,12990000
1512,846,5,1,8490000,6500000,8490000
1513,847,1,1,27990000,22000000,27990000
1514,848,7,2,23990000,18500000,47980000
1515,848,18,2,23990000,18000000,47980000
1516,848,5,2,8490000,6500000,16980000
1517,849,10,1,7490000,5500000,7490000
1518,849,22,1,24990000,18000000,24990000
1519,850,8,2,28990000,22000000,57980000
1520,850,6,1,39990000,32000000,39990000
1521,850,25,3,490000,250000,1470000
1522,850,9,1,20990000,16000000,20990000
1523,851,9,1,20990000,16000000,20990000
1524,852,8,1,28990000,22000000,28990000
1525,852,24,1,390000,180000,390000
1526,852,20,1,16990000,12000000,16990000
1527,853,1,1,27990000,22000000,27990000
1528,853,19,1,69990000,55000000,69990000
1529,854,21,2,7490000,5500000,14980000
1530,855,24,1,390000,180000,390000
1531,855,14,2,13990000,10000000,27980000
1532,856,15,1,4990000,3500000,4990000
1533,856,1,3,27990000,22000000,83970000
1534,856,17,2,2990000,2200000,5980000
1535,856,5,2,8490000,6500000,16980000
1536,857,6,1,39990000,32000000,39990000
1537,858,3,1,18990000,15000000,18990000
1538,858,1,1,27990000,22000000,27990000
1539,859,19,1,69990000,55000000,69990000
1540,860,11,1,32990000,25000000,32990000
1541,860,5,1,8490000,6500000,8490000
1542,860,18,1,23990000,18000000,23990000
1543,861,17,1,2990000,2200000,2990000
1544,862,24,1,390000,180000,390000
1545,862,20,1,16990000,12000000,16990000
1546,863,25,1,490000,250000,490000
1547,864,18,3,23990000,18000000,71970000
1548,865,15,1,4990000,3500000,4990000
1549,866,7,1,23990000,18500000,23990000
1550,867,7,2,23990000,18500000,47980000
1551,867,25,1,490000,250000,490000
1552,867,17,1,2990000,2200000,2990000
1553,868,22,1,24990000,18000000,24990000
1554,868,18,3,23990000,18000000,71970000
1555,869,4,2,10990000,8500000,21980000
1556,869,23,1,12990000,9000000,12990000
1557,869,9,1,20990000,16000000,20990000
1558,870,6,1,39990000,32000000,39990000
1559,871,10,1,7490000,5500000,7490000
1560,871,5,2,8490000,6500000,16980000
1561,872,23,1,12990000,9000000,12990000
1562,873,21,2,7490000,5500000,14980000
1563,873,10,1,7490000,5500000,7490000
1564,874,12,2,23990000,18000000,47980000
1565,874,2,2,22990000,18000000,45980000
1566,875,10,3,7490000,5500000,22470000
1567,876,14,1,13990000,10000000,13990000
1568,876,13,1,7490000,5500000,7490000
1569,877,17,2,2990000,2200000,5980000
1570,878,22,1,24990000,18000000,24990000
1571,878,8,2,28990000,22000000,57980000
1572,879,17,1,2990000,2200000,2990000
1573,879,16,1,4990000,3800000,4990000
1574,879,18,1,23990000,18000000,23990000
1575,879,11,1,32990000,25000000,32990000
1576,880,2,3,22990000,18000000,68970000
1577,880,8,1,28990000,22000000,28990000
1578,881,23,1,12990000,9000000,12990000
1579,881,19,3,69990000,55000000,209970000
1580,882,17,1,2990000,2200000,2990000
1581,882,5,2,8490000,6500000,16980000
1582,882,22,1,24990000,18000000,24990000
1583,883,5,1,8490000,6500000,8490000
1584,883,6,2,39990000,32000000,79980000
1585,884,3,1,18990000,15000000,18990000
1586,885,12,1,23990000,18000000,23990000
1587,885,10,1,7490000,5500000,7490000
1588,886,20,1,16990000,12000000,16990000
1589,886,13,2,7490000,5500000,14980000
1590,887,11,2,32990000,25000000,65980000
1591,888,17,2,2990000,2200000,5980000
1592,888,16,1,4990000,3800000,4990000
1593,888,14,1,13990000,10000000,13990000
1594,889,17,1,2990000,2200000,2990000
1595,890,7,1,23990000,18500000,23990000
1596,890,4,1,10990000,8500000,10990000
1597,891,5,1,8490000,6500000,8490000
1598,892,7,1,23990000,18500000,23990000
1599,892,24,2,390000,180000,780000
1600,892,1,1,27990000,22000000,27990000
1601,892,19,1,69990000,55000000,69990000
1602,893,17,2,2990000,2200000,5980000
1603,893,6,2,39990000,32000000,79980000
1604,894,24,1,390000,180000,390000
1605,895,3,1,18990000,15000000,18990000
1606,895,1,2,27990000,22000000,55980000
1607,896,19,1,69990000,55000000,69990000
1608,897,22,1,24990000,18000000,24990000
1609,898,8,1,28990000,22000000,28990000
1610,899,7,1,23990000,18500000,23990000
1611,900,6,1,39990000,32000000,39990000
1612,900,14,2,13990000,10000000,27980000
1613,900,5,1,8490000,6500000,8490000
1614,900,15,3,4990000,3500000,14970000
1615,901,3,1,18990000,15000000,18990000
1616,901,15,2,4990000,3500000,9980000
1617,901,6,1,39990000,32000000,39990000
1618,902,6,1,39990000,32000000,39990000
1619,903,25,1,490000,250000,490000
1620,903,15,1,4990000,3500000,4990000
1621,904,8,1,28990000,22000000,28990000
1622,904,1,1,27990000,22000000,27990000
1623,905,14,1,13990000,10000000,13990000
1624,906,18,2,23990000,18000000,47980000
1625,906,11,2,32990000,25000000,65980000
1626,907,16,1,4990000,3800000,4990000
1627,908,14,1,13990000,10000000,13990000
1628,908,23,1,12990000,9000000,12990000
1629,908,17,1,2990000,2200000,2990000
1630,909,4,1,10990000,8500000,10990000
1631,910,1,1,27990000,22000000,27990000
1632,911,10,1,7490000,5500000,7490000
